Ref_Date,GEO,Geographical classification,INDEX,Vector,Coordinate,Value
2004/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,90.5
2004/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,90.5
2004/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,90.5
2004/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,90.5
2004/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,90.5
2004/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,91.1
2004/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,91.1
2004/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,92.3
2004/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,92.3
2004/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.1
2004/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2004/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.2
2005/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.6
2005/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,93.6
2005/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,94.7
2006/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,94.7
2006/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.0
2006/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.0
2006/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.0
2006/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.0
2006/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.0
2006/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,96.5
2006/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,97.7
2006/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,97.7
2006/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,97.7
2006/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2006/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,98.7
2007/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,101.5
2007/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,101.5
2007/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,101.9
2007/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,102.0
2007/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,102.0
2008/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.4
2008/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2008/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2008/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2008/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2008/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2009/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2009/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2009/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.6
2009/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,103.8
2009/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2009/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2010/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2010/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2010/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,104.7
2010/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,105.0
2010/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,105.8
2010/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2010/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.1
2011/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,107.6
2011/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2011/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2011/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2011/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2011/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2012/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2012/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2012/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.2
2012/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.7
2012/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.7
2012/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.7
2012/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.7
2012/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,110.8
2012/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2012/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2012/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2012/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2013/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/08,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/09,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/10,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/11,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2014/12,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/01,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/02,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/03,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/04,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/05,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/06,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
2015/07,"Saint John, Fredericton, and Moncton, New Brunswick","13310, 13320, 13305",Land only,v53600451,10.3,111.8
1986/01,Quebec,,Total (house and land),v53600452,11.1,46.1
1986/02,Quebec,,Total (house and land),v53600452,11.1,46.4
1986/03,Quebec,,Total (house and land),v53600452,11.1,46.6
1986/04,Quebec,,Total (house and land),v53600452,11.1,47.0
1986/05,Quebec,,Total (house and land),v53600452,11.1,47.0
1986/06,Quebec,,Total (house and land),v53600452,11.1,47.2
1986/07,Quebec,,Total (house and land),v53600452,11.1,47.5
1986/08,Quebec,,Total (house and land),v53600452,11.1,48.1
1986/09,Quebec,,Total (house and land),v53600452,11.1,48.8
1986/10,Quebec,,Total (house and land),v53600452,11.1,49.2
1986/11,Quebec,,Total (house and land),v53600452,11.1,50.0
1986/12,Quebec,,Total (house and land),v53600452,11.1,50.3
1987/01,Quebec,,Total (house and land),v53600452,11.1,51.1
1987/02,Quebec,,Total (house and land),v53600452,11.1,51.7
1987/03,Quebec,,Total (house and land),v53600452,11.1,52.7
1987/04,Quebec,,Total (house and land),v53600452,11.1,53.3
1987/05,Quebec,,Total (house and land),v53600452,11.1,53.9
1987/06,Quebec,,Total (house and land),v53600452,11.1,54.3
1987/07,Quebec,,Total (house and land),v53600452,11.1,54.5
1987/08,Quebec,,Total (house and land),v53600452,11.1,55.5
1987/09,Quebec,,Total (house and land),v53600452,11.1,56.2
1987/10,Quebec,,Total (house and land),v53600452,11.1,56.6
